b'F', time+P2EB1:R2, state, temperature, alt, ram_diff, bno_x, bno_y, bno_z, high_x, high_y, high_z, gyro_x, gyro_y, gyro_z, , , ,
b'F',1910098,4,4.02,6.449584961,-27004.875,-0.47,7.05,6.92,-0.490869731,6.223526955,6.854645252,-3.375,0.3125,-0.125,1.3,1.3,3.1,3.6
b'F',1910133,4,4.02,6.383544922,-22626.875,-0.49,7.45,6.56,-0.333090156,6.311182022,6.766989708,2.1875,0.0625,-0.125,1.3,1.3,3.1,3.6
b'F',1910177,4,4.02,6.312744141,-22626.875,-0.49,7.75,6.45,-0.350621223,6.504024029,6.837113857,0.8125,0.0625,0.0625,1.3,1.3,3.1,3.6
b'F',1910210,4,4,6.37878418,-22626.875,-0.47,7.36,6.72,-0.280496985,6.504024029,6.889707088,-2,0.3125,-0.0625,1.3,1.3,3.1,3.6
b'F',1910243,4,4,6.37878418,-21830.875,-0.45,7.3,6.76,-0.368152291,6.468961716,6.731927872,0.4375,0.0625,-0.125,1.3,1.3,3.1,3.6
b'F',1910283,4,4,6.312744141,-21830.875,-0.45,7.67,6.5,-0.473338664,6.74945879,6.661803246,0.625,0,0,1.3,1.3,3.1,3.6
b'F',1910315,4,4,6.312744141,-21712.875,-0.45,7.43,6.66,-0.490869731,6.328713417,6.679334641,-1.0625,0.0625,-0.0625,1.3,1.3,3.1,3.6
b'F',1910347,4,4,6.312744141,-21712.875,-0.45,7.41,6.69,-0.262965918,6.258588791,6.74945879,-0.125,0.1875,0.125,1.3,1.3,3.1,3.6
b'F',1910385,4,4,6.246704102,-21712.875,-0.45,7.56,6.48,-0.368152291,6.714396477,6.714396477,0.5625,0.125,-0.125,1.3,1.3,3.1,3.6
b'F',1910418,4,4,6.246704102,-21554.875,-0.49,7.39,6.69,-0.227903798,6.609210014,6.714396477,-0.6875,0.25,-0.0625,1.3,1.3,3.1,3.6
b'F',1910456,4,4,6.308105469,-21554.875,-0.45,7.47,6.6,-0.052593186,6.837113857,6.661803246,0.1875,0.1875,-0.125,1.3,1.3,3.1,3.6
b'F',1910485,4,4,6.246704102,-21554.875,-0.47,7.51,6.56,0.017531062,7.047486782,6.74945879,0.0625,0.25,-0.0625,1.3,1.3,3.1,3.6
b'F',1910515,4,4,6.374145508,-21372.875,-0.49,7.43,6.64,-0.245434865,6.87217617,6.837113857,-0.5,0.125,-0.0625,1.3,1.3,3.1,3.6
b'F',1910552,4,4,6.308105469,-21372.875,-0.47,7.45,6.6,-0.350621223,6.854645252,6.714396477,0.4375,0.1875,0,1.3,1.3,3.1,3.6
b'F',1910582,4,4,6.308105469,-21372.875,-0.47,7.49,6.56,-0.227903798,6.696865559,6.714396477,-0.25,0.0625,-0.1875,1.3,1.3,3.1,3.6
b'F',1910611,4,4,6.308105469,-21199.875,-0.45,7.43,6.66,-0.298028052,6.766989708,6.766989708,-0.375,0.0625,-0.1875,1.3,1.3,3.1,3.6
b'F',1910685,4,4,6.308105469,-21199.875,-0.45,7.51,6.58,-0.333090156,6.661803246,6.556616783,-0.125,0.1875,-0.125,1.3,1.3,3.1,3.6
b'F',1910714,4,4,6.308105469,-21126.875,-0.45,7.41,6.64,-0.333090156,6.696865559,6.644272327,-0.3125,0.125,-0.0625,1.3,1.3,3.1,3.6
b'F',1910748,4,4,6.374145508,-21126.875,-0.47,7.47,6.6,-0.420745492,6.626741409,6.784520626,0.125,0.125,0,1.3,1.3,3.1,3.6
b'F',1910788,4,4,6.374145508,-21126.875,-0.47,7.47,6.62,-0.280496985,6.626741409,6.766989708,-0.125,0.0625,-0.0625,1.3,1.3,3.1,3.6
b'F',1910822,4,4,6.374145508,-21307.875,-0.49,7.43,6.62,-0.350621223,6.696865559,6.679334641,0,0.1875,-0.0625,1.2,1.3,3.1,3.6
b'F',1910860,4,4,6.374145508,-21307.875,-0.47,7.51,6.62,-0.420745492,6.74945879,6.784520626,-0.0625,0.0625,-0.125,1.3,1.3,3.1,3.6
b'F',1910898,4,4,6.308105469,-21229.875,-0.47,7.45,6.64,-0.227903798,6.87217617,6.87217617,-0.0625,0,-0.1875,1.2,1.3,3.1,3.6
b'F',1910928,4,4,6.308105469,-21229.875,-0.49,7.47,6.62,-0.140248492,6.977362633,6.644272327,-0.125,0.1875,0,1.3,1.3,3.1,3.6
b'F',1910962,4,4,6.308105469,-21229.875,-0.47,7.49,6.62,-0.473338664,6.679334641,6.924769402,-0.125,0,-0.25,1.3,1.3,3.1,3.6
b'F',1911004,4,4,6.308105469,-21459.875,-0.49,7.45,6.64,-0.438276529,6.679334641,6.889707088,-0.1875,0.375,-0.1875,1.3,1.3,3.1,3.6
b'F',1911039,4,4,6.308105469,-21459.875,-0.49,7.47,6.64,-0.350621223,6.556616783,6.94230032,0.0625,0,-0.0625,1.3,1.3,3.1,3.6
b'F',1911072,4,4,6.308105469,-21459.875,-0.47,7.47,6.6,-0.508400798,6.13587141,6.696865559,-0.0625,0.3125,-0.0625,1.2,1.3,3.1,3.6
b'F',1911115,4,4,6.374145508,-21774.875,-0.47,7.47,6.62,-0.262965918,6.556616783,6.766989708,-0.125,0.1875,0,1.3,1.3,3.1,3.6
b'F',1911150,4,4,6.435424805,-21774.875,-0.47,7.47,6.64,-0.280496985,6.591679096,6.74945879,-0.0625,0.125,0.0625,1.2,1.3,3.1,3.6
b'F',1911183,4,4,6.435424805,-21813.875,-0.47,7.45,6.6,-0.350621223,6.521554947,6.626741409,0.0625,0.1875,0,1.2,1.2,3.1,3.6
b'F',1911224,4,4,6.435424805,-21813.875,-0.49,7.47,6.58,-0.298028052,6.539085865,6.486492634,-0.0625,0.0625,-0.125,1.3,1.3,3.1,3.6
b'F',1911258,4,4,6.369384766,-21813.875,-0.49,7.45,6.6,-0.315559119,6.521554947,6.311182022,-0.0625,0.0625,0.0625,1.2,1.3,3.1,3.6
b'F',1911298,4,4,6.308105469,-21613.875,-0.47,7.49,6.6,-0.666180313,6.94230032,6.591679096,0,0.125,-0.0625,1.3,1.3,3.1,3.6
b'F',1911332,4,4,6.435424805,-21613.875,-0.45,7.47,6.6,-0.596056104,6.679334641,6.609210014,0,-0.0625,-0.125,1.2,1.3,3.1,3.6
b'F',1911364,4,4,6.435424805,-21613.875,-0.49,7.47,6.64,-0.403214425,6.714396477,6.574148178,0,0.125,-0.0625,1.3,1.3,3.1,3.6
b'F',1911405,4,4,6.435424805,-21340.875,-0.49,7.47,6.64,-0.490869731,6.504024029,6.714396477,-0.0625,0,0,1.3,1.3,3.1,3.6
b'F',1911439,4,4,6.369384766,-21340.875,-0.47,7.47,6.6,-0.490869731,6.539085865,6.679334641,0,0.125,-0.0625,1.2,1.3,3.1,3.6
b'F',1911468,4,4,6.303344727,-21340.875,-0.45,7.47,6.62,-0.122717433,6.609210014,6.784520626,-0.125,0.125,-0.125,1.3,1.3,3.1,3.6
b'F',1911506,4,4,6.303344727,-21352.875,-0.49,7.49,6.62,-0.052593186,6.837113857,6.731927872,-0.0625,0.0625,0,1.3,1.3,3.1,3.6
b'F',1911536,4,4,6.171264648,-21352.875,-0.47,7.49,6.6,0.017531062,6.74945879,6.74945879,-0.0625,0.1875,-0.0625,1.2,1.3,3.1,3.6
b'F',1911565,4,4,6.171264648,-21352.875,-0.45,7.47,6.6,-0.105186373,6.766989708,6.74945879,0,0.125,-0.1875,1.2,1.3,3.1,3.6
b'F',1911602,4,4,6.303344727,-21293.875,-0.49,7.45,6.62,-0.315559119,7.029955864,6.644272327,-0.125,0,0,1.3,1.3,3.1,3.6
b'F',1911632,4,4,6.237304688,-21293.875,-0.47,7.47,6.62,-0.157779559,6.609210014,6.696865559,-0.125,0.125,-0.0625,1.2,1.3,3.1,3.6
b'F',1911662,4,4,6.303344727,-21139.875,-0.47,7.45,6.6,-0.157779559,6.731927872,6.784520626,-0.1875,0.25,-0.125,1.3,1.3,3.1,3.6
b'F',1911700,4,4,6.303344727,-21139.875,-0.45,7.47,6.62,-0.333090156,6.574148178,6.731927872,-0.0625,0.125,0,1.3,1.3,3.1,3.6
b'F',1911730,4,4,6.237304688,-21139.875,-0.47,7.49,6.6,-0.420745492,6.398837566,6.907238483,-0.1875,0.125,0,1.3,1.3,3.1,3.6
b'F',1911763,4,4,6.237304688,-20972.875,-0.49,7.47,6.62,-0.403214425,6.293651104,6.854645252,-0.0625,0.25,0,1.2,1.3,3.1,3.6
b'F',1911806,4,4,6.237304688,-20972.875,-0.45,7.47,6.62,-0.192841679,6.714396477,6.907238483,-0.0625,0.125,-0.0625,1.3,1.3,3.1,3.6
b'F',1911840,4,4,6.171264648,-20972.875,-0.47,7.45,6.62,-0.490869731,6.731927872,7.170204163,-0.0625,-0.0625,-0.0625,1.2,1.3,3.1,3.6
b'F',1911876,4,4,6.237304688,-21067.875,-0.49,7.47,6.62,-0.68371141,6.644272327,6.74945879,0,0.125,-0.125,1.3,1.3,3.1,3.6
b'F',1911916,4,4,6.303344727,-21067.875,-0.49,7.47,6.6,-0.385683358,6.661803246,6.644272327,-0.125,-0.0625,0,1.2,1.3,3.1,3.6
b'F',1911950,4,4,6.303344727,-21252.875,-0.49,7.47,6.58,-0.385683358,6.644272327,6.679334641,-0.125,0.0625,0,1.3,1.3,3.1,3.6
b'F',1911984,4,4,6.303344727,-21252.875,-0.47,7.47,6.62,-0.525931835,6.74945879,6.837113857,-0.1875,0,-0.0625,1.3,1.3,3.1,3.6
b'F',1912026,4,4,6.369384766,-21252.875,-0.45,7.47,6.6,-0.052593186,6.819582939,6.854645252,0,0.1875,-0.0625,1.2,1.3,3.1,3.6
b'F',1912061,4,4,6.303344727,-21323.875,-0.47,7.47,6.6,-0.017531062,6.714396477,6.731927872,0,0.1875,0.0625,1.2,1.3,3.1,3.6
b'F',1912098,4,4,6.303344727,-21323.875,-0.47,7.47,6.58,-0.315559119,6.521554947,6.661803246,-0.125,0.1875,-0.125,1.2,1.3,3.1,3.6
b'F',1912141,4,4,6.303344727,-21323.875,-0.47,7.49,6.62,-0.473338664,6.609210014,6.854645252,-0.125,0.0625,-0.1875,1.3,1.3,3.1,3.6
b'F',1912176,4,4,6.303344727,-21313.875,-0.45,7.45,6.6,-0.298028052,6.468961716,6.802052021,-0.0625,0.1875,-0.0625,1.2,1.3,3.1,3.6
b'F',1912221,4,4,6.237304688,-21313.875,-0.49,7.47,6.62,-0.227903798,6.521554947,6.714396477,-0.0625,0.0625,-0.3125,1.2,1.3,3.1,3.6
b'F',1912255,4,4,6.237304688,-21259.875,-0.45,7.45,6.62,-0.350621223,6.661803246,6.819582939,-0.0625,0.125,-0.1875,1.3,1.3,3.1,3.6
b'F',1912288,4,4,6.237304688,-21259.875,-0.47,7.45,6.62,-0.525931835,6.644272327,6.784520626,-0.0625,0.125,-0.0625,1.2,1.3,3.1,3.6
b'F',1912328,4,4,6.237304688,-21259.875,-0.47,7.47,6.62,-0.455807596,6.784520626,6.626741409,-0.0625,0.125,-0.125,1.2,1.3,3.1,3.6
b'F',1912361,4,4,6.303344727,-21188.875,-0.47,7.47,6.62,-0.245434865,6.644272327,6.381306171,-0.0625,0.1875,-0.1875,1.2,1.3,3.1,3.6
b'F',1912394,4,4,6.303344727,-21188.875,-0.49,7.49,6.6,-0.245434865,6.644272327,6.784520626,0.0625,0,-0.0625,1.3,1.3,3.1,3.6
b'F',1912432,4,4,6.237304688,-21181.875,-0.47,7.49,6.62,-0.140248492,6.521554947,6.924769402,-0.0625,0.25,-0.1875,1.2,1.3,3.1,3.6
b'F',1912467,4,4,6.237304688,-21181.875,-0.47,7.47,6.62,-0.210372746,6.504024029,6.889707088,-0.1875,0.0625,-0.125,1.2,1.3,3.1,3.6
b'F',1912495,4,4,6.237304688,-21181.875,-0.47,7.49,6.62,-0.227903798,7.222797394,7.047486782,-0.125,0.1875,-0.0625,1.3,1.3,3.1,3.6
b'F',1912532,4,4,6.303344727,-21290.875,-0.47,7.45,6.6,-0.192841679,7.100080013,6.87217617,-0.0625,0.375,-0.0625,1.3,1.3,3.1,3.6
b'F',1912562,4,4,6.303344727,-21290.875,-0.47,7.45,6.62,-0.350621223,7.170204163,6.837113857,-0.0625,-0.125,-0.1875,1.2,1.3,3.1,3.6
b'F',1912591,4,4,6.237304688,-21290.875,-0.47,7.47,6.62,-0.333090156,6.924769402,6.679334641,-0.1875,0.0625,-0.1875,1.2,1.3,3.1,3.6
b'F',1912629,4,4,6.303344727,-21085.875,-0.49,7.47,6.62,-0.525931835,6.802052021,6.784520626,-0.0625,0,0,1.3,1.3,3.1,3.6
b'F',1912659,4,4,6.303344727,-21085.875,-0.47,7.45,6.6,-0.262965918,6.644272327,6.696865559,-0.0625,0.1875,-0.0625,1.3,1.3,3.1,3.6
b'F',1912689,4,4,6.303344727,-21085.875,-0.47,7.47,6.6,-0.210372746,6.574148178,6.819582939,-0.125,0.1875,-0.125,1.2,1.3,3.1,3.6
b'F',1912729,4,4,6.369384766,-21041.875,-0.45,7.45,6.6,-0.140248492,6.416368484,6.854645252,0,0.125,0,1.2,1.3,3.1,3.6
b'F',1912763,4,4,6.369384766,-21041.875,-0.47,7.47,6.6,-0.298028052,6.539085865,6.819582939,-0.125,0.0625,-0.0625,1.3,1.3,3.1,3.6
b'F',1912798,4,4,6.303344727,-21041.875,-0.49,7.47,6.62,-0.298028052,6.714396477,6.889707088,-0.0625,0.1875,-0.125,1.2,1.3,3.1,3.6
b'F',1912845,4,4,6.303344727,-21113.875,-0.47,7.47,6.62,-0.385683358,6.626741409,6.977362633,0,0.125,-0.125,1.2,1.3,3.1,3.6
b'F',1912876,4,4,6.369384766,-21113.875,-0.49,7.45,6.6,-0.350621223,6.539085865,6.959831238,-0.0625,0.1875,-0.125,1.2,1.3,3.1,3.6
b'F',1912910,4,4,6.369384766,-21116.875,-0.47,7.47,6.58,-0.017531062,6.626741409,6.661803246,-0.0625,0.0625,-0.0625,1.3,1.3,3.1,3.6
b'F',1912952,4,4,6.369384766,-21116.875,-0.45,7.49,6.62,0.175310612,6.626741409,6.626741409,-0.125,0.25,-0.125,1.2,1.3,3.1,3.6
b'F',1912986,4,4,6.369384766,-21116.875,-0.47,7.45,6.6,-0.192841679,6.696865559,6.679334641,0.0625,0.0625,-0.125,1.2,1.3,3.1,3.6
b'F',1913029,4,4,6.435424805,-21069.875,-0.47,7.47,6.62,-0.315559119,6.609210014,6.504024029,-0.0625,0.1875,0,1.3,1.3,3.1,3.6
b'F',1913064,4,4,6.369384766,-21069.875,-0.47,7.47,6.62,-0.157779559,6.451430798,6.714396477,-0.0625,0.125,-0.0625,1.2,1.3,3.1,3.6
b'F',1913097,4,4,6.435424805,-21069.875,-0.47,7.47,6.58,-0.245434865,6.486492634,6.819582939,0,0.125,-0.0625,1.2,1.3,3.1,3.6
b'F',1913140,4,4,6.369384766,-21063.875,-0.49,7.45,6.62,-0.490869731,6.766989708,6.94230032,-0.0625,0.25,0,1.2,1.3,3.1,3.6
b'F',1913176,4,4,6.435424805,-21063.875,-0.45,7.47,6.6,-0.350621223,6.661803246,6.994893551,-0.0625,0.0625,-0.125,1.3,1.3,3.1,3.6
b'F',1913209,4,4,6.506225586,-20968.875,-0.49,7.47,6.6,-0.280496985,6.311182022,6.696865559,-0.125,0.125,-0.0625,1.2,1.3,3.1,3.6
b'F',1913251,4,4,6.506225586,-20968.875,-0.47,7.47,6.62,-0.420745492,6.416368484,6.679334641,-0.125,0.0625,0,1.2,1.3,3.1,3.6
b'F',1913283,4,4,6.435424805,-20968.875,-0.49,7.45,6.58,-0.403214425,6.591679096,6.679334641,-0.125,0,-0.0625,1.3,1.3,3.1,3.6
b'F',1913317,4,4,6.435424805,-20860.875,-0.47,7.49,6.62,-0.438276529,6.574148178,6.784520626,0,0.125,-0.0625,1.2,1.3,3.1,3.6
b'F',1913358,4,4,6.506225586,-20860.875,-0.49,7.47,6.6,-0.192841679,6.363775253,6.679334641,-0.125,0.1875,-0.125,1.2,1.3,3.1,3.6
b'F',1913388,4,4,6.506225586,-20860.875,-0.47,7.47,6.62,-0.350621223,6.504024029,6.784520626,-0.125,0.125,0,1.2,1.3,3.1,3.6
b'F',1913422,4,4,6.506225586,-20760.875,-0.49,7.45,6.62,-0.490869731,6.644272327,6.591679096,0.0625,0.1875,-0.125,1.3,1.3,3.1,3.6
b'F',1913460,4,4,6.506225586,-20760.875,-0.49,7.47,6.6,-0.455807596,6.679334641,6.539085865,-0.1875,0.125,-0.25,1.2,1.3,3.1,3.6
b'F',1913488,4,4,6.506225586,-20760.875,-0.47,7.47,6.62,-0.315559119,6.696865559,6.679334641,0,0,-0.0625,1.2,1.3,3.1,3.6
b'F',1913517,4,4,6.435424805,-20855.875,-0.49,7.47,6.58,-0.403214425,6.679334641,6.609210014,0,0.125,-0.125,1.3,1.3,3.1,3.6
b'F',1913587,4,4,6.435424805,-20804.875,-0.51,7.49,6.6,-0.262965918,6.679334641,6.696865559,-0.125,0.0625,-0.1875,1.3,1.3,3.1,3.6
b'F',1913617,4,4,6.435424805,-20804.875,-0.47,7.47,6.62,-0.315559119,6.679334641,6.696865559,0,0,0.125,1.2,1.3,3.1,3.6
b'F',1913646,4,4,6.435424805,-20804.875,-0.47,7.49,6.62,-0.105186373,6.679334641,6.94230032,-0.0625,0.125,-0.0625,1.2,1.3,3.1,3.6
b'F',1913684,4,4,6.435424805,-20766.875,-0.49,7.45,6.64,0.035062123,6.556616783,6.784520626,-0.0625,0.1875,-0.1875,1.3,1.3,3.1,3.6
b'F',1913714,4,4,6.435424805,-20766.875,-0.49,7.49,6.62,0.087655306,6.451430798,6.661803246,-0.0625,0.125,-0.125,1.3,1.3,3.1,3.6
b'F',1913751,4,4,6.506225586,-20766.875,-0.47,7.49,6.6,-0.157779559,6.696865559,6.731927872,-0.1875,0,0.0625,1.2,1.3,3.1,3.6
b'F',1913781,4,4,6.435424805,-20821.875,-0.47,7.47,6.64,-0.368152291,6.574148178,6.661803246,-0.125,0.1875,0,1.2,1.3,3.1,3.6
b'F',1913815,4,4,6.506225586,-20821.875,-0.49,7.49,6.58,-0.140248492,6.74945879,6.74945879,0,0.1875,-0.0625,1.3,1.3,3.1,3.6
b'F',1913856,4,4,6.506225586,-20821.875,-0.49,7.47,6.56,-0.333090156,6.74945879,6.696865559,-0.0625,0.125,0,1.3,1.3,3.1,3.6
b'F',1913891,4,4,6.435424805,-20729.875,-0.47,7.45,6.6,-0.315559119,6.661803246,6.731927872,-0.0625,0.125,-0.125,1.2,1.3,3.1,3.6
b'F',1913928,4,3.99,6.501464844,-20729.875,-0.47,7.45,6.62,-0.350621223,6.661803246,6.766989708,0,0.125,-0.125,1.2,1.3,3.1,3.6
b'F',1913967,4,3.99,6.501464844,-20729.875,-0.49,7.47,6.64,-0.298028052,6.74945879,6.802052021,-0.1875,0.125,-0.0625,1.3,1.3,3.1,3.6
b'F',1914002,4,3.99,6.435424805,-20684.875,-0.47,7.47,6.58,-0.508400798,6.766989708,6.784520626,0,0.0625,-0.0625,1.2,1.3,3.1,3.6
b'F',1914036,4,3.99,6.435424805,-20684.875,-0.47,7.47,6.62,-0.368152291,6.609210014,6.819582939,0,0.125,-0.125,1.2,1.3,3.1,3.6
b'F',1914076,4,3.99,6.435424805,-20633.875,-0.45,7.43,6.64,-0.455807596,6.609210014,6.714396477,-0.125,0.25,-0.0625,1.2,1.3,3.1,3.6
b'F',1914112,4,3.99,6.435424805,-20633.875,-0.47,7.49,6.64,-0.368152291,6.74945879,6.626741409,-0.125,0.25,-0.0625,1.3,1.3,3.1,3.6
b'F',1914147,4,3.99,6.369384766,-20633.875,-0.47,7.49,6.62,-0.175310612,6.679334641,6.731927872,-0.125,0.125,0,1.2,1.3,3.1,3.6
b'F',1914190,4,3.99,6.369384766,-20650.875,-0.45,7.49,6.62,-0.298028052,6.539085865,6.714396477,-0.125,0,0,1.2,1.3,3.1,3.6
b'F',1914225,4,3.99,6.369384766,-20650.875,-0.47,7.47,6.62,-0.140248492,6.521554947,6.679334641,0,0.1875,0.0625,1.3,1.3,3.1,3.6
b'F',1914260,4,3.99,6.369384766,-20650.875,-0.47,7.47,6.6,-0.262965918,6.784520626,6.766989708,-0.1875,0.1875,-0.125,1.2,1.3,3.1,3.6
b'F',1914302,4,3.99,6.303344727,-20572.875,-0.49,7.49,6.62,-0.122717433,6.609210014,6.819582939,-0.0625,0.1875,0,1.2,1.3,3.1,3.6
b'F',1914337,4,3.99,6.303344727,-20572.875,-0.47,7.45,6.6,-0.052593186,6.468961716,6.74945879,-0.125,0.3125,-0.125,1.2,1.3,3.1,3.6
b'F',1914370,4,3.99,6.237304688,-20481.875,-0.47,7.49,6.6,-0.245434865,6.433899403,6.87217617,-0.125,0.1875,-0.0625,1.3,1.3,3.1,3.6
b'F',1914412,4,3.99,6.237304688,-20481.875,-0.47,7.47,6.62,-0.122717433,6.766989708,6.714396477,-0.0625,0,0,1.2,1.3,3.1,3.6
b'F',1914444,4,3.99,6.237304688,-20481.875,-0.47,7.47,6.6,-0.227903798,6.854645252,6.591679096,-0.0625,0.125,0,1.2,1.3,3.1,3.6
b'F',1914483,4,3.99,6.237304688,-20619.875,-0.47,7.49,6.62,-0.298028052,6.626741409,6.609210014,-0.125,0.1875,-0.0625,1.3,1.3,3.1,3.6
b'F',1914516,4,3.99,6.237304688,-20619.875,-0.49,7.47,6.62,-0.210372746,6.521554947,6.661803246,0,0.125,0.0625,1.3,1.3,3.1,3.6
b'F',1914546,4,3.99,6.298583984,-20619.875,-0.47,7.47,6.6,-0.210372746,6.574148178,6.679334641,-0.125,0.1875,0,1.2,1.3,3.1,3.6
b'F',1914584,4,3.99,6.298583984,-20633.875,-0.47,7.49,6.62,0,6.609210014,6.802052021,-0.0625,0.25,-0.0625,1.2,1.3,3.1,3.6
b'F',1914613,4,3.99,6.298583984,-20633.875,-0.47,7.47,6.62,0.052593186,6.766989708,6.819582939,-0.0625,0.1875,-0.0625,1.3,1.3,3.1,3.6
b'F',1914642,4,3.99,6.298583984,-20633.875,-0.47,7.45,6.62,0.017531062,6.74945879,6.74945879,0,0.1875,-0.125,1.3,1.3,3.1,3.6
b'F',1914680,4,3.99,6.298583984,-20567.875,-0.45,7.49,6.6,-0.298028052,6.591679096,6.731927872,0,0.25,-0.0625,1.2,1.3,3.1,3.6
b'F',1914711,4,3.99,6.298583984,-20567.875,-0.47,7.49,6.6,-0.420745492,6.574148178,6.74945879,-0.125,0.125,-0.125,1.2,1.3,3.1,3.6
b'F',1914739,4,3.99,6.298583984,-20567.875,-0.47,7.47,6.58,-0.105186373,6.556616783,6.87217617,-0.0625,0.0625,-0.0625,1.3,1.3,3.1,3.6
b'F',1914781,4,3.99,6.232543945,-20620.875,-0.47,7.45,6.6,-0.280496985,6.504024029,6.661803246,-0.0625,0.1875,-0.0625,1.3,1.3,3.1,3.6
b'F',1914815,4,3.99,6.232543945,-20620.875,-0.47,7.45,6.6,-0.192841679,6.346244335,6.661803246,-0.1875,0.125,0.0625,1.2,1.3,3.1,3.6
b'F',1914849,4,3.99,6.232543945,-20575.875,-0.51,7.49,6.58,-0.333090156,6.416368484,6.626741409,0,-0.0625,0.125,1.2,1.3,3.1,3.6
b'F',1914894,4,3.99,6.298583984,-20575.875,-0.47,7.47,6.62,-0.613587141,6.626741409,6.644272327,0,0.3125,-0.125,1.3,1.3,3.1,3.6
b'F',1914925,4,3.99,6.298583984,-20575.875,-0.47,7.47,6.6,-0.508400798,6.504024029,6.802052021,-0.0625,0.25,0,1.2,1.3,3.1,3.6
b'F',1914959,4,3.99,6.298583984,-20609.875,-0.47,7.49,6.6,-0.368152291,6.591679096,6.714396477,-0.0625,0,-0.125,1.2,1.3,3.1,3.6
b'F',1915000,4,3.99,6.364624023,-20609.875,-0.49,7.49,6.6,-0.262965918,6.609210014,6.819582939,-0.125,0.125,-0.125,1.3,1.3,3.1,3.6
b'F',1915036,4,3.99,6.364624023,-20643.875,-0.47,7.47,6.62,-0.192841679,6.468961716,6.609210014,-0.0625,0.0625,-0.0625,1.2,1.3,3.1,3.6
b'F',1915072,4,3.99,6.364624023,-20643.875,-0.47,7.49,6.62,-0.122717433,6.433899403,6.609210014,-0.125,0.125,-0.1875,1.2,1.3,3.1,3.6
b'F',1915114,4,3.99,6.298583984,-20643.875,-0.47,7.47,6.6,0.017531062,6.433899403,6.854645252,-0.125,0.1875,0,1.2,1.3,3.1,3.6
b'F',1915149,4,3.99,6.298583984,-20567.875,-0.47,7.49,6.62,-0.140248492,6.626741409,6.819582939,-0.125,0.0625,0,1.3,1.3,3.1,3.6
b'F',1915192,4,3.99,6.298583984,-20567.875,-0.47,7.49,6.6,-0.140248492,6.609210014,7.029955864,-0.1875,0.125,0.0625,1.2,1.3,3.1,3.6
b'F',1915226,4,3.99,6.298583984,-20529.875,-0.45,7.47,6.64,-0.385683358,6.468961716,6.819582939,-0.125,0.125,-0.0625,1.2,1.3,3.1,3.6
b'F',1915261,4,3.99,6.232543945,-20529.875,-0.49,7.47,6.58,-0.350621223,6.416368484,6.977362633,-0.125,0.3125,0.0625,1.3,1.3,3.1,3.6
b'F',1915303,4,3.97,6.359985352,-20529.875,-0.47,7.49,6.62,-0.560993969,6.521554947,6.94230032,-0.125,0.1875,0,1.2,1.3,3.1,3.6
b'F',1915334,4,3.97,6.359985352,-20403.875,-0.47,7.47,6.6,-0.543462932,6.74945879,6.696865559,-0.0625,0.25,-0.125,1.2,1.3,3.1,3.6
b'F',1915367,4,3.97,6.293945313,-20403.875,-0.45,7.45,6.62,-0.403214425,6.679334641,6.626741409,-0.1875,0.125,-0.1875,1.2,1.3,3.1,3.6
b'F',1915407,4,3.97,6.293945313,-20403.875,-0.47,7.49,6.6,-0.227903798,6.591679096,6.714396477,-0.125,-0.0625,-0.125,1.3,1.3,3.1,3.6
b'F',1915437,4,3.97,6.293945313,-20357.875,-0.45,7.47,6.6,-0.280496985,6.433899403,6.679334641,-0.0625,0.25,-0.0625,1.2,1.3,3.1,3.6
b'F',1915472,4,3.97,6.293945313,-20357.875,-0.47,7.47,6.6,-0.403214425,6.188464642,6.241057873,0,0.125,0,1.2,1.3,3.1,3.6
b'F',1915508,4,3.97,6.293945313,-20357.875,-0.47,7.47,6.6,-0.473338664,6.276120186,6.626741409,-0.125,0.125,-0.125,1.3,1.3,3.1,3.6
b'F',1915537,4,3.97,6.293945313,-20456.875,-0.49,7.49,6.58,-0.543462932,6.486492634,6.679334641,-0.25,0.25,-0.1875,1.3,1.3,3.1,3.6
b'F',1915567,4,3.97,6.293945313,-20456.875,-0.47,7.49,6.62,0.087655306,6.468961716,6.837113857,-0.0625,0,-0.1875,1.2,1.3,3.1,3.6
b'F',1915603,4,3.97,6.359985352,-20456.875,-0.47,7.45,6.58,-0.157779559,6.539085865,6.784520626,-0.0625,0.125,-0.1875,1.2,1.3,3.1,3.6
b'F',1915632,4,3.97,6.359985352,-20418.875,-0.49,7.49,6.62,-0.298028052,6.574148178,6.924769402,-0.0625,0.125,-0.0625,1.3,1.3,3.1,3.6
b'F',1915661,4,3.97,6.293945313,-20418.875,-0.45,7.47,6.6,-0.227903798,6.591679096,6.889707088,-0.1875,0,-0.0625,1.3,1.3,3.1,3.6
b'F',1915699,4,3.97,6.293945313,-20418.875,-0.47,7.47,6.62,-0.070124246,6.521554947,6.556616783,-0.125,0.1875,0,1.2,1.3,3.1,3.6
b'F',1915729,4,3.97,6.293945313,-20492.875,-0.45,7.45,6.6,-0.473338664,6.416368484,6.679334641,-0.125,0.1875,-0.0625,1.2,1.3,3.1,3.6
b'F',1915760,4,3.97,6.293945313,-20492.875,-0.45,7.45,6.62,-0.385683358,6.433899403,6.696865559,-0.125,0.0625,-0.0625,1.3,1.3,3.1,3.6
